Variables seleccionadas;Mean squared error;R2;Accuray
Index(['x31'], dtype='object');5.002469145420544;-0.1837503870959596;0.6666666666666666
Index(['x32'], dtype='object');5.079281773746075;0.03769395487514249;0.625
Index(['x25'], dtype='object');4.9952125986438976;-0.0744693573294084;0.75
Index(['x23'], dtype='object');4.203327993533244;-0.006779378826024196;0.8333333333333334
Index(['x23'], dtype='object');3.703237650535229;0.029864743878496358;0.8333333333333334
Index(['x25'], dtype='object');4.0910725580082925;-0.20366871879826776;0.7916666666666666
Index(['x32'], dtype='object');3.4060594419694112;0.025710948612122975;0.8333333333333334
Index(['x23'], dtype='object');3.1172410298932696;-0.20799854063276224;0.875
Index(['x23'], dtype='object');3.1595041974538556;-0.015771223339852147;0.8333333333333334
Index(['x23'], dtype='object');5.468037831740819;-0.15030547469158595;0.8333333333333334
Index(['x23'], dtype='object');4.022408047182699;-0.10145801559186252;0.7083333333333334
Index(['x32'], dtype='object');4.671064735060429;-0.05316581038259538;0.7916666666666666
Index(['x32'], dtype='object');4.871917475247794;-0.19845325013495096;0.7916666666666666
Index(['x13'], dtype='object');3.0791532278411626;-0.2930916566373365;0.7083333333333334
Index(['x23'], dtype='object');3.8133870672419206;-0.12841305107170453;0.7083333333333334
Index(['x32'], dtype='object');5.362648265044398;-0.12528701194819258;0.8333333333333334
Index(['x23'], dtype='object');4.730537552886552;-0.030765594286441544;0.75
Index(['x13'], dtype='object');4.201327346642416;-0.0550991192065029;0.75
Index(['x23'], dtype='object');3.147678702442814;-0.16188739016614928;0.875
Index(['x30'], dtype='object');3.524553860792379;-0.2987066837414962;0.8333333333333334
Index(['x31'], dtype='object');4.791482059029389;-0.13310937889800534;0.7083333333333334
Index(['x12'], dtype='object');3.110090312752479;-0.5585105252486031;0.9166666666666666
Index(['x23'], dtype='object');3.173900021204988;0.08651232877065129;0.75
Index(['x23'], dtype='object');3.5861768221765176;0.052636733313844;0.75
Index(['x13'], dtype='object');4.9176668800223435;-0.2709682927102455;0.6666666666666666
Index(['x25'], dtype='object');4.162403013728585;-0.35709709152860714;0.75
Index(['x25'], dtype='object');7.298611538214041;-0.25613669933918026;0.5833333333333334
Index(['x25'], dtype='object');3.1299028096535024;-0.19923539537514245;0.8333333333333334
Index(['x23'], dtype='object');5.360480364634493;0.12799679715694046;0.75
Index(['x23'], dtype='object');3.5073983754844487;-0.10450228206933287;0.875
Index(['x23'], dtype='object');4.616230063817112;0.09366955972048119;0.75
Index(['x25'], dtype='object');5.878343803667427;-0.1583578838698041;0.5833333333333334
Index(['x1'], dtype='object');5.028956072812763;-0.04879110514062579;0.8333333333333334
Index(['x23'], dtype='object');3.4220448664041236;-0.043143711354266756;0.7916666666666666
Index(['x31'], dtype='object');5.3088060354777395;0.06923579070325891;0.8333333333333334
Index(['x31'], dtype='object');3.493481775613414;0.022437476291194636;0.75
Index(['x31'], dtype='object');5.453146129877145;-0.04342775089543016;0.6666666666666666
Index(['x31'], dtype='object');4.557953494958235;-0.1335104199142656;0.7916666666666666
Index(['x25'], dtype='object');5.041642643874109;-0.009634986696584358;0.7916666666666666
Index(['x25'], dtype='object');3.515951447804882;-0.22148867676197037;0.8333333333333334
Index(['x31'], dtype='object');3.294328298213634;-0.024313322978556373;0.7916666666666666
Index(['x13'], dtype='object');4.901211494792517;-0.4230245414143736;0.8333333333333334
Index(['x25'], dtype='object');4.350868935153147;-0.1698888218279262;0.7083333333333334
Index(['x23'], dtype='object');3.282502428829383;-0.10528768347913475;0.8333333333333334
Index(['x2'], dtype='object');4.687173000226394;-0.0452251894309339;0.75
Index(['x31'], dtype='object');3.852375066187346;-0.10235069980161993;0.6666666666666666
Index(['x25'], dtype='object');5.86592706231932;-0.11293619490972961;0.75
Index(['x12'], dtype='object');5.472017932268062;0.019980654300912004;0.7083333333333334
Index(['x23'], dtype='object');5.121245849791735;-0.2055659261545062;0.6666666666666666
Index(['x25'], dtype='object');4.433294719965766;-0.11285574854150471;0.75
Index(['x23'], dtype='object');3.334144104387802;0.061186113603617365;0.7916666666666666
Index(['x1'], dtype='object');5.999414337687809;-0.0022545754262541795;0.7916666666666666
Index(['x32'], dtype='object');3.9807242965103455;0.024082107603600633;0.7083333333333334
Index(['x31'], dtype='object');4.043263394135337;0.03429118318111313;0.7916666666666666
Index(['x1'], dtype='object');6.222162050160371;-0.038263629582451886;0.7916666666666666
Index(['x32'], dtype='object');2.941621463505673;0.017739663427591812;0.8333333333333334
Index(['x31'], dtype='object');4.439179875123365;-0.4598131993980381;0.7916666666666666
Index(['x25'], dtype='object');3.6483436749098104;-0.07945519405596446;0.75
Index(['x32'], dtype='object');4.735663239498623;-0.15016976543814153;0.8333333333333334
Index(['x31'], dtype='object');5.585408171146235;0.05171926716065034;0.7916666666666666
Index(['x1'], dtype='object');4.276639899359435;-0.14014659491308845;0.8333333333333334
Index(['x23'], dtype='object');4.571554031919174;0.02848626206365923;0.75
Index(['x1'], dtype='object');4.732416697703241;-0.08030054560916344;0.7916666666666666
Index(['x23'], dtype='object');4.340088898672888;-0.2211899521142151;0.7083333333333334
Index(['x13'], dtype='object');6.340518055914029;-0.18228425104724733;0.75
Index(['x23'], dtype='object');3.304769477834997;-0.18683520817839283;0.7916666666666666
Index(['x13'], dtype='object');4.9273683690815;-0.091729075022422;0.8333333333333334
Index(['x31'], dtype='object');5.691480492007969;-0.18197347633967298;0.7916666666666666
Index(['x13'], dtype='object');4.838915887003584;-0.25112375136574006;0.7916666666666666
Index(['x31'], dtype='object');4.1137795527402234;-0.18839059824594973;0.7083333333333334
Index(['x32'], dtype='object');6.618857583695863;0.04241074233451225;0.75
Index(['x12'], dtype='object');5.4033317585764395;-0.32820244867634885;0.875
Index(['x13'], dtype='object');4.510726234254826;-0.14372610166249378;0.7916666666666666
Index(['x31'], dtype='object');4.676612632502773;-0.16790096273727229;0.625
Index(['x31'], dtype='object');5.061614167062315;-0.045832182074317274;0.8333333333333334
Index(['x25'], dtype='object');3.6071171475103685;-0.25979756388346553;0.7083333333333334
Index(['x23'], dtype='object');3.3942588966664466;0.10600611623422285;0.8333333333333334
Index(['x25'], dtype='object');5.378846465088291;-0.16779178197814515;0.7083333333333334
Index(['x32'], dtype='object');5.077573584370199;-0.07042561436703276;0.75
Index(['x23'], dtype='object');4.48743894790807;0.03176037145993793;0.7916666666666666
Index(['x31'], dtype='object');5.113008503564843;-0.3000121800726494;0.6666666666666666
Index(['x31'], dtype='object');7.390458929411214;0.01389301247236252;0.7083333333333334
Index(['x25'], dtype='object');5.371772757893346;-0.1389746299960677;0.7083333333333334
Index(['x25'], dtype='object');3.1908981989781657;-0.3930774800482355;0.9166666666666666
Index(['x25'], dtype='object');4.60012879182613;-0.14830396872502294;0.75
Index(['x23'], dtype='object');6.969717754742645;0.03962724500529613;0.75
Index(['x13'], dtype='object');4.7526283900901705;-0.2419724248097208;0.7083333333333334
Index(['x23'], dtype='object');2.413210578917422;-0.033889984842371934;0.875
Index(['x32'], dtype='object');5.016627747019005;-0.042527637535609175;0.7916666666666666
Index(['x32'], dtype='object');7.093351910126439;0.05304207520893711;0.7083333333333334
Index(['x1'], dtype='object');5.048007810280519;-0.03470975824412359;0.75
Index(['x23'], dtype='object');5.381649056866883;0.0580582936325833;0.75
Index(['x13'], dtype='object');3.7388293404900868;-0.13774661201014493;0.7916666666666666
Index(['x1'], dtype='object');3.0679530427133948;-0.16024431086797875;0.75
Index(['x25'], dtype='object');7.055070187562715;-0.026063904884212397;0.6666666666666666
Index(['x32'], dtype='object');5.278618484836888;0.029728011590784864;0.7916666666666666
Index(['x23'], dtype='object');4.100439865433567;-0.18976194567206583;0.6666666666666666
Index(['x23'], dtype='object');2.9869503085917266;-0.075818857435352;0.875
Index(['x12'], dtype='object');5.358821354622009;-0.07433293782096628;0.7083333333333334
Index(['x23'], dtype='object');4.440120450942352;0.021004306476816614;0.7083333333333334
Index(['x25'], dtype='object');4.4472517677577645;-0.11475070619562744;0.7916666666666666
Index(['x25'], dtype='object');4.674872018927368;-0.09436840167856153;0.7083333333333334
Index(['x13'], dtype='object');4.433878754409133;-0.26370693815069224;0.75
Index(['x25'], dtype='object');4.103951315520127;-0.06139576994470808;0.5833333333333334
Index(['x13'], dtype='object');4.559255786704022;-0.010261707746070936;0.75
Index(['x1'], dtype='object');6.577176841883411;-0.07848040111550159;0.75
Index(['x31'], dtype='object');7.897154318599145;-0.10492217938719861;0.5833333333333334
Index(['x25'], dtype='object');5.8826925970878845;-0.12947803837171223;0.6666666666666666
Index(['x31'], dtype='object');6.526732475523438;0.025572099519430735;0.7083333333333334
Index(['x23'], dtype='object');4.662516432738117;-0.013907007510100655;0.75
Index(['x32'], dtype='object');4.743262446637359;-0.4208302013017484;0.9166666666666666
Index(['x31'], dtype='object');3.41572900779668;-0.0241111645620955;0.75
Index(['x25'], dtype='object');5.241127721534268;-0.2618163732455543;0.6666666666666666
Index(['x25'], dtype='object');5.351466929266537;-0.09681525175519501;0.6666666666666666
Index(['x31'], dtype='object');1.8328379537828063;-0.08100985473144262;0.9583333333333334
Index(['x23'], dtype='object');3.3277043615699973;0.07322045203894045;0.75
Index(['x23'], dtype='object');3.7504952432997736;0.034374108790659386;0.875
Index(['x31'], dtype='object');3.6044544380184536;-0.19569198849338987;0.7083333333333334
Index(['x13'], dtype='object');5.507999896299835;-0.2123487366319623;0.75
Index(['x23'], dtype='object');3.1829025992058617;-0.4111343379819865;0.9166666666666666
Index(['x23'], dtype='object');3.532778758390851;-0.0901054408504911;0.75
Index(['x31'], dtype='object');4.240924092543088;-0.16404550495717807;0.75
Index(['x25'], dtype='object');4.085910672281036;-0.23897083077536574;0.75
Index(['x23'], dtype='object');4.23758223482511;-0.20369242860432402;0.8333333333333334
Index(['x1'], dtype='object');4.059506190238442;-0.0714409998993295;0.7916666666666666
Index(['x25'], dtype='object');5.488784318033495;-0.4125730065275184;0.5833333333333334
Index(['x25'], dtype='object');4.476768298768118;-0.4913501428777425;0.7083333333333334
Index(['x17'], dtype='object');4.452536980675526;-0.10048919556915603;0.6666666666666666
Index(['x25'], dtype='object');4.91157708552646;-0.17514544939698595;0.875
Index(['x1'], dtype='object');4.528644762199877;-0.2800842016313414;0.75
Index(['x25'], dtype='object');6.566319412930118;-0.42557027183285756;0.6666666666666666
Index(['x25'], dtype='object');4.213136134738497;-0.33295717325418495;0.75
Index(['x23'], dtype='object');3.5234325934016835;-0.056731868549007025;0.8333333333333334
Index(['x23'], dtype='object');4.896750943099963;-0.026547400708192725;0.7083333333333334
Index(['x31'], dtype='object');3.5954436732211903;0.03673208547361473;0.8333333333333334
Index(['x31'], dtype='object');5.237909794659166;-0.22031703912201261;0.7083333333333334
Index(['x31'], dtype='object');5.803283772397616;0.01618297250508338;0.625
Index(['x1'], dtype='object');5.030441402620032;0.006227809764868808;0.7083333333333334
Index(['x23'], dtype='object');3.6474923744489103;0.021517898437384386;0.7083333333333334
Index(['x25'], dtype='object');5.881205707411354;-0.24732902586031869;0.6666666666666666
Index(['x32'], dtype='object');7.01511146093041;0.05017589953483781;0.6666666666666666
Index(['x25'], dtype='object');4.5919738144299425;-0.7390311121293371;0.6666666666666666
Index(['x1'], dtype='object');5.234292482882155;-0.1405216092480983;0.5833333333333334
Index(['x1'], dtype='object');5.89760473413478;-0.07171154336420837;0.7083333333333334
Index(['x12'], dtype='object');4.860570294995774;-0.1827448511971017;0.8333333333333334
Index(['x12'], dtype='object');4.728287047320716;-0.20664648876761427;0.75
Index(['x32'], dtype='object');4.709398302814454;-0.43364748969193556;0.9166666666666666
Index(['x31'], dtype='object');3.9568997001305894;-0.1887724835424962;0.75
Index(['x1'], dtype='object');3.976760475820386;-0.13638859485772215;0.8333333333333334
Index(['x32'], dtype='object');5.538549267772114;0.04106665852131919;0.6666666666666666
Index(['x32'], dtype='object');5.671069167056323;-0.21080573582485918;0.7083333333333334
Index(['x31'], dtype='object');5.4086190270424686;-0.08858340568096712;0.9166666666666666
Index(['x32'], dtype='object');3.996791180946668;-0.3705728535493449;0.8333333333333334
Index(['x31'], dtype='object');3.6795840234836894;-0.13289264582337856;0.75
Index(['x31'], dtype='object');5.541170312211572;-0.05869072178720547;0.6666666666666666
Index(['x13'], dtype='object');3.7030489929293644;-0.055735276678276824;0.7083333333333334
Index(['x25'], dtype='object');5.917797860231933;-0.055641672530352126;0.75
Index(['x23'], dtype='object');4.247820104323909;0.033908400637999936;0.75
Index(['x23'], dtype='object');3.9580855214249904;-0.21334612046305002;0.625
Index(['x32'], dtype='object');3.1785270576265354;0.13144837353510974;0.75
Index(['x1'], dtype='object');4.007000036363913;0.01401003311749538;0.6666666666666666
Index(['x31'], dtype='object');4.022990881147007;-0.06612025340327343;0.8333333333333334
Index(['x25'], dtype='object');4.6692959702258925;-0.40329237814725016;0.9166666666666666
Index(['x1'], dtype='object');3.3052874831005354;-0.044094583798918174;0.8333333333333334
Index(['x23'], dtype='object');3.8724815087485864;-0.41390080868779666;0.9166666666666666
Index(['x32'], dtype='object');3.977440279325075;-0.15379907681263627;0.7916666666666666
Index(['x25'], dtype='object');5.41993064815519;-0.16372995486028907;0.7083333333333334
Index(['x32'], dtype='object');4.249005950467419;0.08525060591147315;0.7916666666666666
Index(['x31'], dtype='object');4.5168880089364025;-0.09960299188694988;0.75
Index(['x32'], dtype='object');3.070248036376398;-0.15782796307957958;0.875
Index(['x31'], dtype='object');4.3079258813103625;-0.13842772824852978;0.875
Index(['x23'], dtype='object');4.258020556560403;-0.15939702316459003;0.8333333333333334
Index(['x32'], dtype='object');4.532276186602249;-0.09749057948182971;0.8333333333333334
Index(['x12'], dtype='object');3.3977973503635597;-0.16017238225024988;0.7916666666666666
Index(['x25'], dtype='object');5.687778885619139;0.025946998075556893;0.7083333333333334
Index(['x23'], dtype='object');3.694586754575163;-0.1195438560187636;0.75
Index(['x31'], dtype='object');4.252637755829826;-0.6613228981333896;0.875
Index(['x25'], dtype='object');4.782652622185844;-0.147612937133754;0.7916666666666666
Index(['x31'], dtype='object');8.547737724019491;-0.49503574823247876;0.5
Index(['x32'], dtype='object');4.551081932118957;0.005817809349996761;0.8333333333333334
Index(['x25'], dtype='object');5.058416895691572;-0.07391172557150871;0.625
Index(['x23'], dtype='object');3.5924228363949684;-0.03849135995778674;0.75
Index(['x23'], dtype='object');4.171614387146846;0.08462205543259615;0.75
Index(['x25'], dtype='object');3.7572730701531696;0.018846347545807607;0.75
Index(['x26'], dtype='object');6.748739293170459;-0.3607068669705755;0.625
Index(['x32'], dtype='object');3.7455208807111595;-0.09224737740624178;0.8333333333333334
Index(['x1'], dtype='object');4.083196180304262;-0.14236720246657164;0.8333333333333334
Index(['x23'], dtype='object');3.270206981456552;-0.08309400040666226;0.875
Index(['x31'], dtype='object');4.123041020094122;-0.008184529307664334;0.7916666666666666
Index(['x1'], dtype='object');5.12523110461417;-0.03898166438608275;0.7083333333333334
Index(['x25'], dtype='object');3.6778325408476236;-0.23459096887776965;0.7083333333333334
Index(['x25'], dtype='object');3.364378222579296;-0.3303533447705811;0.75
Index(['x13'], dtype='object');4.284133523468102;-0.09204612336836648;0.6666666666666666
Index(['x31'], dtype='object');6.4695325290149475;0.008033527658063644;0.625
Index(['x30'], dtype='object');4.052842996674241;-0.22837809047485358;0.8333333333333334
Index(['x31'], dtype='object');3.427971995042233;-0.015022634702792637;0.7916666666666666
Index(['x13'], dtype='object');3.2353514782451156;-0.2127779485231629;0.8333333333333334
Index(['x32'], dtype='object');4.593334404337654;-0.016417773243175615;0.75
Index(['x25'], dtype='object');5.891435792832863;0.02519354619516012;0.7916666666666666
Index(['x31'], dtype='object');3.9689337420371396;-0.37854196528992246;0.6666666666666666
Index(['x1'], dtype='object');3.7339143431782946;-0.1306794920533152;0.7916666666666666
Index(['x32'], dtype='object');6.146324530989044;-0.36595904276423785;0.8333333333333334
Index(['x13'], dtype='object');4.582138508861068;-0.03464706358979308;0.75
Index(['x1'], dtype='object');6.809507054796108;-0.07925050712723825;0.7916666666666666
Index(['x23'], dtype='object');3.446640241258018;0.08454443764753594;0.7916666666666666
Index(['x13'], dtype='object');4.08977989875201;-0.18416923951491682;0.75
Index(['x25'], dtype='object');4.190585392323716;-0.06824228762636664;0.9166666666666666
Index(['x32'], dtype='object');4.905876557432968;-0.2211268446361987;0.8333333333333334
Index(['x25'], dtype='object');4.711799234589809;-0.24559227263345362;0.7916666666666666
Index(['x13'], dtype='object');5.999078746377009;-0.38465056449899393;0.6666666666666666
Index(['x31'], dtype='object');4.369610105128479;-0.02133500512359121;0.75
Index(['x25'], dtype='object');3.8714452909508648;-0.2806785287970661;0.8333333333333334
Index(['x23'], dtype='object');3.444177093345106;0.007659891563023158;0.7916666666666666
Index(['x31'], dtype='object');3.7723449978342676;-0.1042769481818866;0.7083333333333334
Index(['x23'], dtype='object');4.024219581075597;0.09156701514132781;0.7083333333333334
Index(['x32'], dtype='object');4.048308032677668;-0.010747265912170345;0.6666666666666666
Index(['x13'], dtype='object');4.266601905126781;-0.004593085589121415;0.8333333333333334
Index(['x31'], dtype='object');5.1712454974793;-0.15367113954509448;0.75
Index(['x23'], dtype='object');4.899301005302789;-0.02593999199968766;0.75
Index(['x1'], dtype='object');3.5045741495498355;-0.07428687609045848;0.875
Index(['x25'], dtype='object');5.305926873800716;-0.08778087555169933;0.75
Index(['x32'], dtype='object');4.697100864224872;-0.15527858535317152;0.7083333333333334
Index(['x1'], dtype='object');3.005976226544337;-0.1710832690948607;0.7916666666666666
Index(['x13'], dtype='object');5.74496266990207;-0.23190669457665813;0.7083333333333334
Index(['x23'], dtype='object');5.467239554835064;0.0779892245889443;0.8333333333333334
Index(['x32'], dtype='object');5.323647985754212;-0.07947099181451844;0.7083333333333334
Index(['x31'], dtype='object');4.716852177076223;-0.1501851147552562;0.7083333333333334
Index(['x32'], dtype='object');5.009572783918919;-0.1020198791443021;0.7916666666666666
Index(['x1'], dtype='object');5.669559596495934;-0.03964517984339433;0.75
Index(['x23'], dtype='object');6.260816547709839;-0.1447177539253761;0.625
Index(['x23'], dtype='object');4.850843853187782;-0.0186614491127024;0.6666666666666666
Index(['x25'], dtype='object');4.3473116998790475;-0.10267838319900657;0.7083333333333334
Index(['x30'], dtype='object');4.408603580406609;-0.21916617515837267;0.875
Index(['x1'], dtype='object');3.7983151612538393;-0.2939380138800418;0.875
Index(['x23'], dtype='object');4.443100938092347;-0.1181140733948931;0.7916666666666666
Index(['x23'], dtype='object');4.777446266979301;-0.04872734940704526;0.625
Index(['x31'], dtype='object');4.24932758113327;-0.35926456994385236;0.7083333333333334
Index(['x13'], dtype='object');3.899005493939986;-0.09715449987575031;0.75
Index(['x12'], dtype='object');3.5017748925645376;-0.08583938717274808;0.7916666666666666
Index(['x23'], dtype='object');6.593279507239509;0.08450312061121756;0.75
Index(['x25'], dtype='object');4.111964609755494;-0.1396700057957625;0.8333333333333334
Index(['x23'], dtype='object');3.280735490741005;-0.3816787545927658;0.875
Index(['x31'], dtype='object');5.042368942457345;0.04902212122808869;0.6666666666666666
Index(['x31'], dtype='object');6.119092813219651;-0.042820212104093036;0.7916666666666666
Index(['x12'], dtype='object');5.263638393798717;-0.05927901183917639;0.75
Index(['x23'], dtype='object');3.9819861895291897;-0.19147703209456024;0.7916666666666666
Index(['x12'], dtype='object');4.96119146743816;-0.10396865821890944;0.75
Index(['x13'], dtype='object');4.20911588793506;-0.2875251156220082;0.875
Index(['x31'], dtype='object');5.209057961508074;0.041924814843872116;0.75
Index(['x31'], dtype='object');6.06706889500549;-0.343026181444241;0.5833333333333334
Index(['x13'], dtype='object');4.594390729794774;-0.12504220532244936;0.6666666666666666
Index(['x23'], dtype='object');5.003906396518169;-0.11578559291393531;0.625
